ImagePath,Label,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65
train_nb\bcc\bcc00067.jpg,bcc,5442,5295,831,5187,4068,9795,3456,7290,19426,10755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.81871690946323,22.51483304862651,30.605287589258243,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00068.jpg,bcc,6057,7938,2436,9928,14571,15815,7772,12275,26572,16432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.052517798597336,60.14622436312322,69.07194771297308,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00069.jpg,bcc,8225,14341,1346,10353,11189,15428,5296,9643,79448,29622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.839924031024202,2.399176649089115,1.9926948827043258,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00070.jpg,bcc,2304,3049,1247,5652,7745,11634,4483,5277,8657,5869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.463198548525714,15.054231344629653,16.680230028965827,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00071.jpg,bcc,1660,2234,1068,3994,7806,7511,2739,2362,2243,3809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.2479938271605,48.36798353909465,61.34869341563787,0.0,96571.0,1256.0,0.7692673743098601
train_nb\bcc\bcc00072.jpg,bcc,2174,4259,2113,10473,7816,12340,6448,8414,28844,7968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79911988456111,5.032374348799457,5.626677736633811,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00073.jpg,bcc,15912,19469,7711,12810,11479,16315,13288,19037,26483,40818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.01227599231822,76.20895977676156,84.13142314507316,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00074.jpg,bcc,1210,1663,600,6485,8212,7492,2586,1942,13654,3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3396136829037975,2.9606680176978006,3.4972254347526235,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00075.jpg,bcc,5940,7628,3022,8089,7942,13308,6570,9267,14036,15513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.361560865367274,28.888988212076523,32.24825197084319,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00076.jpg,bcc,518,1039,907,4673,5196,4668,2082,1402,2299,1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.247060976774289,3.958853674840052,3.9553151757578333,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00077.jpg,bcc,514,759,442,1922,3889,2859,1029,883,2770,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.054269547325103,5.333641975308643,7.807510288065844,0.0,96571.0,1256.0,0.7692673743098601
train_nb\bcc\bcc00078.jpg,bcc,1430,2562,1373,7093,8040,9556,4050,3670,7140,4806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.272069199673206,6.259817080287324,10.265841016880817,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00079.jpg,bcc,3732,6162,3991,16632,24918,13417,3701,2885,3124,6396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.755976190728816,32.53650436609407,40.31881505374063,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00080.jpg,bcc,4611,6312,1847,6639,10196,9872,4945,6544,22143,13505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5567406550732636,3.382905919426201,3.7798013772029413,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00081.jpg,bcc,11004,14195,2612,11717,6063,17216,8048,15854,41101,27703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.66086908083906,68.09989230654968,80.13113136478903,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00082.jpg,bcc,2611,3646,2470,10005,10437,11521,6175,5519,9409,7123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.200394699148003,8.503676431580176,11.40752952285966,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00083.jpg,bcc,5091,8009,1648,8598,12649,12759,5017,6475,35451,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.651166060117349,3.6191232798225976,4.386431155768231,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00084.jpg,bcc,5509,7188,411,6868,15872,15516,1799,6152,96452,12864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7892444482169574,3.2039915542870485,3.843833886831691,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00085.jpg,bcc,9024,12587,2793,7599,4093,10919,8572,14586,30278,29242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.4979283599826,60.547416948720944,65.37023734999842,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00086.jpg,bcc,987,1490,1146,3548,4146,4138,2053,1418,4284,2533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6261631423145073,2.545926216723785,2.38421362560876,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00087.jpg,bcc,7792,12605,3135,10654,9672,15569,9103,12958,21693,25523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.842908147566554,52.71430996615349,55.23920943458286,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00088.jpg,bcc,509,719,467,1722,3430,3419,1230,987,1064,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.628899176954732,17.46292181069959,29.307006172839507,0.0,96571.0,1256.0,0.7692673743098601
train_nb\bcc\bcc00089.jpg,bcc,3579,4544,2230,4647,5453,5544,3442,3380,3359,7819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.70084362139918,58.51996913580248,76.70691358024692,0.0,96571.0,1256.0,0.7692673743098601
train_nb\bcc\bcc00090.jpg,bcc,7749,9803,5846,18514,30888,35406,14039,15548,23161,19780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.57162675466053,39.06267175248544,37.16430147799977,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00091.jpg,bcc,7793,10860,2583,10558,7111,17489,8437,14086,29209,21492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.662086600388335,54.199108213349746,65.49839520843723,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00092.jpg,bcc,1701,1937,548,2534,5881,6222,1775,2042,3598,3126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.23031893004116,30.073497942386833,50.4420987654321,0.0,96571.0,1256.0,0.7692673743098601
train_nb\bcc\bcc00093.jpg,bcc,1824,3045,1639,4623,5254,7138,3831,3840,4964,5756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.63880658436214,45.97984567901235,57.7479938271605,0.0,96571.0,1256.0,0.7692673743098601
train_nb\bcc\bcc00094.jpg,bcc,13316,16323,8046,17523,14531,20881,13120,17673,25742,31747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.46231525002918,62.15001485426902,86.44607635094272,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00095.jpg,bcc,5648,10173,4756,17550,24928,27800,14277,15950,26042,21608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.47810056340121,75.16320862820827,88.57790798841367,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00096.jpg,bcc,7514,10111,798,7487,13817,16707,4307,11612,86671,20404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7839022164691403,3.3372555676983313,4.022522785387643,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00097.jpg,bcc,726,1145,807,4706,5362,5445,2536,1825,3597,1745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3030403505607486,3.0446821716941295,3.8366640494859365,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00098.jpg,bcc,968,1691,1245,7773,9290,8573,3622,2402,13685,2818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.032634298507146,4.71212161402243,6.046438158495051,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00099.jpg,bcc,2406,3508,1889,9698,10820,10482,5705,5198,21347,6284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.417983214676018,5.325247482731912,7.554268480302179,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00100.jpg,bcc,8684,10338,4782,7897,7912,10055,7506,9893,12951,20912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.55783880996085,39.43674733949432,49.10526636887394,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00101.jpg,bcc,1040,2002,1358,8248,9028,9178,4309,3070,7809,3628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.473103162898281,5.480700060478096,7.881012000127323,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00102.jpg,bcc,4886,7169,3609,14060,20119,23354,9871,12287,21372,13982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.37906237731966,63.33106452057847,73.22443474201319,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00103.jpg,bcc,1787,2605,1134,4523,6651,5568,2404,2276,1977,4015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.062430370614012,7.44925940858789,9.28826035289499,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00104.jpg,bcc,602,889,994,4673,4733,4975,2343,1402,4126,1585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1690999373998663,3.1387149996286436,3.168707360290295,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00105.jpg,bcc,10205,13645,2548,13111,7476,21326,9311,17616,40904,27053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.42669948752773,75.87668834682597,82.71098367091429,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00106.jpg,bcc,11559,13915,3359,9692,5629,14639,8176,16048,36350,28890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.95469182696899,69.53328947787244,74.99459941219536,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00107.jpg,bcc,1617,1878,1568,2491,2497,2787,2049,1918,2642,3830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0591226432110687,1.9035003023904764,2.1116059586839118,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00108.jpg,bcc,1455,1871,876,3671,4936,4565,2172,2274,5252,4073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1575242177635836,2.054653099767637,2.0002201614871247,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00109.jpg,bcc,5498,8925,4733,16478,25966,29566,11892,10925,12493,16233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.452559178346725,51.70689874693631,69.18481097942684,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00110.jpg,bcc,689,1255,797,3943,5289,5191,2058,1681,3126,2211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.234745196235504,3.1305690246050357,3.0852661566700976,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00111.jpg,bcc,288,554,578,2724,3151,3256,1412,694,1213,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1703996859383126,2.0808417065433056,2.198039236490573,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00112.jpg,bcc,2019,2910,853,6562,10419,9152,2970,3235,12870,5771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.168649004233467,4.316891956413331,5.288904922068139,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00113.jpg,bcc,311,723,590,3855,3763,3858,1925,1272,871,1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1253328947787247,2.5146341075236873,3.4510923192819023,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00114.jpg,bcc,2801,3828,930,3311,2363,5650,2644,4143,8004,6991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.27614197530865,50.28371399176955,67.76675925925926,0.0,96571.0,1256.0,0.7692673743098601
train_nb\bcc\bcc00115.jpg,bcc,6106,8173,2585,11390,16296,19067,8785,13141,27738,17142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.95982981251791,59.62726394975013,61.37566711583147,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00116.jpg,bcc,4881,8422,3239,13589,13740,22952,11115,14546,23368,17136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.616826173222,48.95885632738809,69.59251822300503,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00117.jpg,bcc,5350,7446,3127,7392,7638,10010,7076,8430,11687,15534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.655022864964085,28.51035289499093,34.1726251737419,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00118.jpg,bcc,2244,3663,1925,7596,11208,11859,5186,4181,4911,6473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.171779010917888,12.591178686246009,22.314130653906144,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00119.jpg,bcc,1404,1756,1486,2836,2656,2937,2144,1631,4209,3279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.187659816019268,1.8307462148139504,2.3597942683742006,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00120.jpg,bcc,1636,2653,1153,6919,9154,9342,3820,3523,8861,5692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9326465002281195,4.517029358401681,5.544469967851118,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00121.jpg,bcc,1186,1718,908,6561,9388,7921,2777,2236,20503,3068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1963309955543298,3.6078419930184937,3.8711869621958854,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00122.jpg,bcc,1075,2001,700,2679,4519,4315,1612,1641,1676,2891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3982429521798645,5.513732241190889,7.376051735296927,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00123.jpg,bcc,6833,10879,3893,12863,12513,20484,10750,14672,23837,22670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.66369934959523,42.931065581597686,70.5124298401044,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00124.jpg,bcc,3400,4911,2290,6882,8397,9630,5113,5173,15646,9876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.198949060467485,3.65438625343505,4.058451548557545,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00125.jpg,bcc,10842,14126,3484,9243,5725,14252,8562,15851,35215,29771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.73424121210836,55.23558870651148,71.14997241350041,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00126.jpg,bcc,3325,6156,2446,10653,10250,15017,7697,8920,10920,11724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.356929516493544,20.407938015257457,30.246265212363,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00127.jpg,bcc,2125,2766,590,5385,9106,8508,2381,3650,13454,6296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.521451155980435,2.8633672505809082,4.804963447888041,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00128.jpg,bcc,8195,14216,2471,12457,14006,16937,7577,10706,64176,29870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.058403802692867,3.324817769949814,4.103099237127185,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00129.jpg,bcc,2571,3711,1043,6119,8439,7704,3417,4158,13901,8645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.664993793037592,2.62515782660824,2.7112674935543084,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00130.jpg,bcc,2657,3569,720,7565,16923,12621,2862,3780,36168,6539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2784777557321565,5.079671932858704,5.792788252395251,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00131.jpg,bcc,3759,5288,1470,6635,6224,12533,5644,8584,16886,11161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.591268872879288,16.92610266421925,24.003374041103886,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00132.jpg,bcc,5813,9852,2791,17552,22765,30244,12409,18508,38038,20651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.11828242209467,78.37553979352566,90.91427495251939,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc00133.jpg,bcc,947,1440,381,1712,1460,2921,1372,2007,3422,2722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.61424897119342,30.430267489711937,38.737273662551445,0.0,96571.0,1256.0,0.7692673743098601
train_nb\bcc\bcc00134.jpg,bcc,6852,9131,2658,11374,9967,19725,8738,14152,28575,17852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.24783021570521,46.311427707455785,67.95233371176353,0.0,375769.0,2452.0,0.7853981633974483
